num_functions,cyclomatic_complexity,num_loops,num_function_calls,num_memory_allocations,num_pointer_operations,num_exp_math_operations,power_mW
586,60,43,115,18,9,63,5189.75
577,45,32,94,8,9,53,1760.0
553,26,22,79,2,9,17,2104.3333333333335
586,50,37,98,10,9,67,341.6
579,39,27,103,20,9,47,2518.3333333333335
560,43,25,91,14,9,23,732.2
565,48,33,104,16,9,43,50.0
607,61,43,117,14,9,41,2523.0
557,46,35,88,10,9,55,269.75
563,42,30,95,16,9,55,2407.5
601,51,39,124,16,9,61,1111.4
534,23,20,69,2,9,17,1751.0
568,42,31,97,8,9,35,1855.0
580,53,37,113,20,9,59,269.75
567,47,35,91,18,9,75,4125.0
585,59,42,105,12,9,51,910.2
539,25,19,59,2,9,23,26.666666666666668
612,56,44,119,6,9,57,926.0
564,38,26,95,8,9,17,1413.2
572,32,27,86,4,9,31,1352.8
600,61,46,128,20,9,53,22.666666666666668
560,41,33,84,6,9,69,527.25
578,49,36,99,18,9,63,18.0
579,50,38,96,14,9,53,1483.6666666666667
569,40,29,86,4,9,13,31.0
582,57,40,115,20,9,41,366.6
555,33,22,78,2,9,11,2517.75
593,50,37,104,14,9,47,304.75
599,54,36,127,20,9,53,2163.0
599,52,42,110,4,9,49,4087.3333333333335
585,50,39,104,6,9,63,1459.8
573,43,31,114,20,9,35,1582.0
577,46,34,101,16,9,37,283.25
573,34,31,80,2,9,65,1816.4
568,42,33,88,2,9,35,2218.6
560,29,24,82,2,9,65,20.666666666666668
580,51,37,95,10,9,67,1886.25
566,36,28,89,4,9,25,277.0
605,49,42,120,8,9,65,1966.6666666666667
591,57,38,108,16,9,79,3321.6666666666665
529,28,19,55,2,9,17,1659.0
566,50,35,90,10,9,43,270.0
556,37,29,75,6,9,27,1456.5
572,50,33,100,12,9,21,893.8
553,37,28,88,14,9,53,2809.8
571,42,31,90,6,9,63,278.5
580,49,40,106,14,9,71,1703.0
574,48,35,98,16,9,79,744.6
584,45,31,105,18,9,33,3456.75
604,57,41,122,10,9,43,1439.0
577,50,37,107,16,9,67,2768.5
597,54,41,104,6,9,69,312.3333333333333
593,68,51,118,18,9,75,1922.6
577,46,29,94,14,9,41,2703.8
567,55,41,87,12,9,57,21.333333333333332
574,51,39,95,6,9,39,1982.5
540,33,21,74,16,9,37,278.5
567,41,32,92,6,9,27,1452.25
560,41,31,79,2,9,47,5178.2
586,50,35,111,12,9,21,24.0
552,34,25,76,8,9,29,1029.25
601,54,43,124,18,9,57,1435.2
586,45,35,109,6,9,27,3727.6
565,32,27,84,6,9,39,268.5
622,60,48,133,16,9,79,1796.0
591,52,41,108,8,9,29,273.25
562,44,31,89,16,9,37,1731.3333333333333
562,31,23,82,8,9,17,21.333333333333332
542,26,20,67,6,9,45,4431.666666666667
543,21,17,66,4,9,31,214.4
581,42,32,99,2,9,35,2577.6666666666665
543,32,26,72,4,9,25,262.5
565,33,27,96,4,9,37,2265.5
542,31,24,82,10,9,31,20.666666666666668
560,32,23,84,12,9,21,2775.0
581,55,39,104,14,9,59,18.666666666666668
576,56,39,106,12,9,51,1728.0
581,48,37,103,14,9,77,2571.0
580,32,26,102,8,9,41,1193.25
608,60,49,115,4,9,67,1751.2
563,38,31,71,2,9,47,2570.0
576,29,26,94,2,9,53,261.5
545,18,14,77,4,9,25,2541.6666666666665
566,45,32,99,18,9,75,775.0
596,62,47,114,10,9,55,2272.6
567,44,27,101,20,9,47,1735.4
551,40,28,68,4,9,43,2563.0
569,38,30,88,12,9,75,307.25
593,58,39,123,20,9,29,4679.6
573,41,30,106,12,9,21,2186.0
561,36,26,91,12,9,27,261.5
561,36,25,75,2,9,29,2293.5
584,39,27,106,16,9,37,393.75
606,60,40,131,20,9,29,4333.666666666667
603,64,46,125,18,9,75,288.0
554,32,23,82,14,9,65,1745.2
573,56,36,106,20,9,35,2168.0
601,55,40,115,16,9,49,19.333333333333332
569,34,27,81,6,9,21,4961.75
572,44,30,89,8,9,29,20.0
582,53,40,106,16,9,67,2588.0
582,39,34,100,4,9,55,16.0
561,37,26,89,18,9,33,2747.6666666666665
569,36,26,86,10,9,55,22.0
571,37,24,103,20,9,53,4000.2
583,46,37,109,14,9,77,1850.2
576,49,36,112,20,9,77,2308.5
587,47,34,88,4,9,61,283.5
549,33,19,81,16,9,25,4170.2
556,37,25,84,14,9,23,713.0
559,38,26,76,2,9,23,266.2
601,61,45,128,20,9,65,2468.25
579,57,41,111,18,9,63,262.0
572,53,35,91,14,9,41,4114.4
602,55,39,123,14,9,47,2549.0
589,56,35,115,20,9,35,228.6
562,40,31,85,4,9,67,44.666666666666664
572,40,33,94,2,9,35,522.6666666666666
559,44,33,75,8,9,47,2799.2
535,22,17,71,6,9,27,229.4
572,47,33,98,18,9,39,93.66666666666667
603,63,45,117,14,9,71,3193.0
577,34,27,96,10,9,37,986.0
571,48,33,91,10,9,31,214.2
587,50,37,105,10,9,49,1912.0
594,54,36,119,16,9,37,303.5
563,39,28,102,14,9,29,4250.8
586,48,37,104,10,9,43,331.0
564,46,31,89,8,9,23,319.0
586,65,49,115,18,9,81,2050.25
582,42,30,102,18,9,63,260.0
566,47,33,89,12,9,51,3587.6
591,58,41,112,20,9,71,1744.8
577,44,33,90,8,9,59,2537.6666666666665
551,44,29,83,12,9,21,265.25
535,26,20,68,2,9,23,3584.4
569,33,27,94,4,9,13,1804.4
598,62,42,124,20,9,29,2553.3333333333335
593,60,42,108,16,9,49,263.0
547,42,31,93,18,9,45,3433.2
564,28,20,83,2,9,11,2190.0
597,59,41,110,14,9,35,263.2
554,32,22,87,10,9,19,16.666666666666668
573,46,34,107,14,9,41,1083.0
578,36,30,96,2,9,29,4503.8
581,51,38,108,14,9,71,2278.5
552,31,25,70,2,9,29,22.0
565,31,22,80,6,9,45,3561.0
576,44,33,91,10,9,67,99.0
562,39,27,104,20,9,41,3636.0
594,45,39,113,8,9,59,1761.4
570,37,27,92,12,9,45,2193.5
552,38,31,78,4,9,31,265.5
553,34,27,84,8,9,35,2257.0
556,44,33,82,6,9,27,4190.666666666667
573,40,30,90,4,9,55,1750.6
588,41,32,115,12,9,57,2620.3333333333335
579,43,33,104,8,9,59,270.75
592,46,34,106,4,9,55,2306.5
562,47,34,94,12,9,63,2587.4
575,47,36,106,12,9,57,266.5
592,57,43,113,20,9,83,2569.3333333333335
543,27,21,68,4,9,13,18.666666666666668
541,26,21,83,6,9,21,2017.4
541,30,25,77,6,9,21,2566.3333333333335
551,29,22,74,10,9,31,19.333333333333332
579,54,39,91,8,9,29,2729.6666666666665
564,34,26,75,2,9,47,64.66666666666667
578,51,36,98,16,9,73,2578.6666666666665
572,46,36,110,16,9,31,3240.25
586,51,37,112,20,9,77,1763.2
581,47,30,102,16,9,61,2582.6666666666665
608,61,42,125,20,9,47,214.0
586,48,35,95,6,9,45,2313.4
566,38,27,91,16,9,55,1810.2
566,42,28,101,16,9,37,2217.75
559,25,22,74,2,9,41,294.5
597,50,40,106,6,9,63,1763.8
593,57,42,118,14,9,35,2093.4
560,39,30,83,10,9,25,2120.6666666666665
592,61,41,105,18,9,63,259.75
582,47,41,103,4,9,61,1737.6
566,40,29,92,12,9,69,1994.6666666666667
582,46,34,97,6,9,63,260.75
610,62,46,121,12,9,69,2703.6666666666665
579,56,39,104,18,9,69,31.666666666666668
556,30,26,78,2,9,47,2205.75
589,55,37,122,20,9,35,1302.0
564,44,34,98,16,9,49,1755.4
565,39,31,84,2,9,29,2570.6666666666665
566,32,24,90,8,9,17,259.0
583,32,28,89,4,9,43,2565.6666666666665
552,20,14,70,2,9,17,1930.3333333333333
584,42,32,108,14,9,53,1796.4
541,35,28,74,2,9,11,2573.0
568,40,23,92,16,9,31,264.25
573,51,33,95,20,9,35,1545.4
564,39,26,77,4,9,37,3839.4
556,37,31,73,2,9,35,1684.6666666666667
579,40,32,105,8,9,65,283.75
587,58,43,103,16,9,61,1538.6666666666667
572,55,39,109,16,9,61,39.666666666666664
563,38,30,80,2,9,23,8022.0
568,60,40,94,18,9,57,39.333333333333336
547,38,26,76,10,9,19,1667.6666666666667
598,57,43,119,14,9,53,21.333333333333332
589,41,36,101,4,9,37,1763.0
578,40,27,91,4,9,13,4249.0
581,47,34,104,10,9,25,24.0
566,40,27,80,6,9,27,2569.6666666666665
551,29,20,72,6,9,21,276.5
538,18,13,69,6,9,21,2177.0
581,50,35,95,8,9,23,1564.4
539,35,27,71,2,9,11,1155.0
558,33,23,86,8,9,29,642.3333333333334
582,51,41,103,6,9,51,1261.4
557,38,31,68,2,9,47,277.5
604,60,48,121,12,9,57,3759.0
564,49,38,90,4,9,13,1520.5
598,62,43,117,16,9,25,4434.5
550,27,22,88,6,9,33,283.0
605,64,47,129,18,9,81,2110.3333333333335
553,43,29,73,8,9,29,794.5
598,62,43,120,20,9,71,2932.0
597,59,43,118,12,9,27,276.0
582,50,35,101,12,9,45,714.6666666666666
594,52,36,109,12,9,45,437.75
566,42,29,94,14,9,65,849.75
580,46,36,89,6,9,63,2442.5
563,33,22,85,8,9,47,232.6
597,49,38,116,10,9,55,24.0
600,62,45,108,14,9,77,1715.25
578,38,30,87,8,9,47,227.6
593,56,40,114,16,9,49,5955.0
577,38,30,101,12,9,69,1777.4
553,41,32,92,10,9,19,20.666666666666668
599,55,43,111,18,9,75,2198.5
548,32,25,74,8,9,29,215.4
565,50,36,103,18,9,81,234.8
564,37,27,89,10,9,73,19.333333333333332
601,72,53,122,20,9,77,1875.0
563,31,25,84,2,9,17,218.0
552,37,23,73,6,9,21,5294.0
555,37,26,84,6,9,39,429.8
581,40,27,112,20,9,41,303.5
578,58,37,102,20,9,41,2182.75
578,38,33,88,2,9,41,281.0
569,39,31,97,12,9,39,3207.5
591,60,45,114,12,9,69,1093.0
582,50,36,104,10,9,55,42.333333333333336
572,36,30,92,8,9,23,41.333333333333336
566,45,36,88,6,9,63,339.4
589,47,39,113,10,9,55,3222.6
610,68,52,123,14,9,77,33.0
606,60,40,125,18,9,33,985.75
587,54,36,111,18,9,33,16.666666666666668
568,39,29,87,8,9,53,1107.75
572,48,34,90,12,9,39,2618.8
546,28,23,69,6,9,21,1235.4
578,55,38,107,18,9,33,861.3333333333334
543,32,26,78,4,9,37,301.5
573,47,38,95,2,9,23,5344.8
568,40,27,89,8,9,41,1907.2
571,39,31,106,12,9,57,33.0
543,42,29,81,20,9,71,2198.25
593,53,37,109,10,9,19,221.2
589,49,39,115,16,9,79,326.6666666666667
590,58,42,107,18,9,75,2210.75
589,51,37,122,20,9,47,272.25
575,44,30,95,16,9,61,1768.4
588,52,35,120,18,9,27,648.0
542,33,25,75,10,9,31,3645.0
564,42,28,107,18,9,33,2080.25
570,42,29,99,16,9,61,277.0
550,37,25,94,16,9,25,1668.0
580,40,31,99,6,9,15,400.0
573,54,39,103,18,9,75,1755.2
573,61,43,108,16,9,31,1693.6
571,54,38,89,14,9,41,270.0
580,40,31,101,4,9,55,2668.0
565,38,27,92,18,9,81,277.5
577,50,35,97,10,9,55,2199.75
587,52,38,116,14,9,41,1907.0
593,51,39,110,20,9,77,286.0
591,63,45,117,18,9,51,2209.0
593,51,35,118,16,9,61,25.333333333333332
570,47,31,86,12,9,51,2223.5
590,48,36,115,18,9,69,3182.0
545,42,28,72,12,9,57,1795.2
574,33,24,99,8,9,23,2084.25
590,56,39,115,16,9,37,217.0
560,35,25,87,2,9,29,4465.6
535,29,24,57,2,9,17,1775.8
576,58,42,114,20,9,65,267.0
550,45,26,81,18,9,33,785.0
584,48,38,107,10,9,19,1078.25
569,45,33,90,6,9,45,2332.2
562,40,28,89,16,9,49,274.25
549,39,25,87,20,9,35,2194.5
578,52,40,112,18,9,81,280.5
587,49,39,105,4,9,55,1769.8
546,33,24,80,14,9,29,2774.3333333333335
599,56,39,118,16,9,67,36.0
545,31,26,78,2,9,23,2593.3333333333335
593,62,47,110,8,9,41,215.0
561,42,30,76,2,9,65,812.2
582,55,41,106,20,9,65,1783.2
563,41,30,91,12,9,33,274.5
563,43,33,95,16,9,79,2606.3333333333335
567,52,34,100,20,9,47,382.0
581,47,35,104,8,9,59,2426.25
563,51,34,93,12,9,21,2737.6
564,29,26,83,2,9,47,31.666666666666668
592,56,40,111,16,9,25,3266.6666666666665
530,35,21,69,14,9,23,215.2
563,48,32,87,16,9,43,690.8
569,33,25,92,4,9,61,493.0
548,18,15,72,2,9,11,1681.6666666666667
577,33,28,89,6,9,39,215.0
579,50,36,102,12,9,63,2194.5
555,36,29,77,6,9,39,63.0
570,36,28,87,6,9,45,5003.666666666667
587,54,40,118,20,9,83,36.333333333333336
581,44,33,91,4,9,19,2803.6666666666665
542,26,20,70,8,9,23,225.0
546,29,24,79,2,9,11,1535.8
573,48,37,88,8,9,65,21.333333333333332
576,43,32,83,2,9,59,1759.6
577,54,41,94,8,9,53,579.8
567,56,40,89,10,9,55,208.4
565,38,30,78,6,9,45,26.333333333333332
587,53,42,108,16,9,55,245.0
582,53,39,113,20,9,53,211.8
569,43,33,100,12,9,45,3084.0
587,47,37,111,10,9,67,288.25
612,65,44,136,20,9,71,4172.75
574,39,32,94,8,9,65,266.5
565,41,29,82,10,9,37,823.6
554,44,29,87,16,9,37,1764.6
578,43,25,105,20,9,41,6577.666666666667
580,49,40,104,12,9,63,312.0
588,56,40,113,10,9,19,2661.6666666666665
563,34,27,86,2,9,41,212.0
603,44,40,109,4,9,67,976.75
586,63,46,118,20,9,59,2122.5
560,40,33,87,4,9,37,27.0
567,47,33,79,6,9,21,30.666666666666668
575,58,38,113,20,9,47,214.4
596,52,39,105,16,9,73,424.2
591,52,43,118,14,9,59,7372.0
562,29,25,83,4,9,43,24.666666666666668
543,37,29,77,8,9,35,2617.6666666666665
590,43,33,109,10,9,67,18.0
580,44,37,103,8,9,59,2217.5
575,44,33,84,6,9,63,269.5
599,49,39,113,8,9,47,4107.2
571,39,31,88,12,9,39,305.25
560,45,33,94,10,9,19,817.5
571,54,38,90,12,9,63,1769.2
542,30,20,78,16,9,49,108.33333333333333
568,39,29,92,14,9,71,1399.0
546,32,25,89,10,9,19,74.33333333333333
561,41,28,89,6,9,21,208.4
583,32,28,105,4,9,55,265.5
552,34,28,85,6,9,39,752.6666666666666
579,56,40,100,10,9,67,874.6666666666666
573,41,32,94,8,9,47,2079.25
539,38,24,85,20,9,29,219.0
592,43,34,98,6,9,51,213.8
574,39,28,101,14,9,35,2181.0
574,39,29,97,2,9,29,1796.6
598,56,40,128,20,9,59,259.5
581,39,31,101,2,9,23,2211.75
607,56,43,121,10,9,61,359.2
562,31,25,81,2,9,29,533.0
602,53,40,118,16,9,73,2233.0
584,41,32,95,10,9,67,263.0
564,40,30,87,6,9,63,2233.25
569,41,32,98,14,9,59,265.75
570,41,27,99,14,9,41,3292.75
584,42,27,96,10,9,31,818.0
568,39,33,81,6,9,63,2284.0
566,35,25,88,8,9,59,216.6
592,47,38,116,10,9,67,550.0
565,41,27,93,14,9,35,4026.6666666666665
566,36,27,86,10,9,55,996.0
587,57,41,110,16,9,67,275.5
573,48,34,105,18,9,33,21.333333333333332
576,49,37,90,2,9,29,216.8
602,58,44,121,10,9,37,4123.333333333333
582,51,35,105,10,9,19,1846.0
577,43,31,99,8,9,35,213.2
556,48,34,88,8,9,17,1763.4
581,55,38,107,20,9,47,597.3333333333334
566,37,27,85,8,9,29,3706.0
600,58,41,119,12,9,45,1787.2
568,31,24,82,2,9,41,67.66666666666667
562,49,37,89,10,9,67,1769.4
560,36,28,85,10,9,37,2756.0
600,67,49,124,16,9,61,3561.0
562,46,27,88,18,9,27,2709.0
574,56,39,103,18,9,57,242.6
576,52,35,111,16,9,37,1570.8
586,38,31,88,2,9,35,1111.6666666666667
554,33,25,68,2,9,59,1108.5
599,63,47,112,12,9,45,930.4
601,49,40,116,14,9,77,1092.8
556,38,27,80,6,9,21,2223.0
596,50,38,108,18,9,63,7013.666666666667
569,41,31,95,12,9,45,2708.0
567,51,39,89,10,9,61,18.666666666666668
594,48,35,110,14,9,59,2621.3333333333335
580,43,32,106,8,9,29,26.0
588,59,39,111,20,9,41,2369.5
587,44,35,113,14,9,23,3308.5
616,70,54,136,20,9,83,1549.4
564,47,37,90,10,9,49,2234.5
568,51,38,100,10,9,19,224.4
576,58,41,100,16,9,67,2690.5
548,44,27,78,16,9,31,1863.0
558,41,27,80,10,9,37,216.2
575,41,28,96,10,9,43,215.4
571,43,34,96,10,9,55,1789.0
552,43,28,84,14,9,41,3316.5
600,47,36,110,10,9,31,797.6
563,31,23,80,4,9,13,929.6
579,34,27,103,10,9,49,565.3333333333334
588,63,44,114,20,9,65,3571.5
583,47,32,112,20,9,29,680.0
551,28,23,78,4,9,25,2653.0
618,65,45,123,20,9,65,241.0
554,34,27,81,8,9,29,311.0
579,58,45,113,18,9,81,2236.5
577,57,38,97,16,9,25,62.333333333333336
589,51,37,99,10,9,49,2218.0
561,30,24,88,4,9,31,267.0
576,50,39,109,18,9,33,2116.6
592,58,41,125,20,9,35,6555.0
607,65,47,127,16,9,73,220.2
571,52,36,104,18,9,75,315.25
570,37,29,90,12,9,51,1045.75
547,45,31,77,16,9,49,289.5
538,36,24,75,18,9,33,4363.8
594,61,41,118,18,9,63,211.4
596,61,46,120,18,9,63,1744.2
559,34,24,97,14,9,29,2665.3333333333335
571,56,36,106,18,9,27,2380.0
569,40,33,95,10,9,43,1805.2
560,41,27,91,12,9,39,1791.6
582,39,29,110,12,9,57,435.0
598,45,34,121,16,9,55,279.75
580,49,37,104,12,9,69,4136.6
588,50,36,103,16,9,49,257.2
585,34,30,100,2,9,23,1534.6
574,36,30,87,8,9,47,2751.3333333333335
569,57,41,96,16,9,79,2828.25
569,49,32,99,20,9,29,1808.4
575,38,30,100,6,9,27,2645.3333333333335
561,29,25,92,4,9,55,238.0
575,36,26,85,6,9,15,263.5
566,34,23,81,4,9,55,3227.4
569,50,39,76,2,9,65,1806.8
605,59,43,123,20,9,71,1778.6
554,37,29,80,8,9,53,8239.666666666666
592,40,31,104,8,9,59,226.0
599,54,38,115,14,9,59,296.0
582,64,43,105,20,9,41,22.666666666666668
547,26,22,78,2,9,35,4071.6
552,36,24,75,8,9,59,1487.8
602,65,47,121,18,9,81,21.333333333333332
605,48,40,112,6,9,69,245.33333333333334
540,27,19,71,6,9,27,3663.75
591,59,41,114,14,9,41,502.6
592,61,46,112,10,9,73,763.6666666666666
575,48,33,95,8,9,65,18.0
577,51,34,94,14,9,77,933.75
553,44,31,81,4,9,61,3602.4
595,49,38,109,2,9,17,236.0
557,31,24,74,6,9,69,2237.5
598,55,42,107,14,9,77,20.0
576,51,37,98,12,9,57,2239.5
604,60,44,124,16,9,37,278.5
592,49,38,110,10,9,37,4204.0
582,62,41,101,20,9,83,1907.4
585,54,38,108,14,9,41,1761.6
565,48,35,107,18,9,33,1488.6666666666667
561,40,30,80,6,9,15,96.33333333333333
586,42,33,93,2,9,23,1506.25
594,48,37,102,4,9,67,213.8
575,38,31,95,4,9,25,982.2
593,53,42,111,12,9,75,6935.6
565,37,24,78,4,9,25,3008.0
588,46,30,106,14,9,35,140.66666666666666
557,27,24,81,2,9,35,2847.6666666666665
581,44,30,95,8,9,71,306.5
555,47,34,93,14,9,47,4352.4
583,44,31,106,16,9,37,2650.6666666666665
565,40,28,85,4,9,37,212.4
594,59,40,125,20,9,65,18.0
581,47,36,114,16,9,73,5709.666666666667
539,23,19,67,2,9,41,37.333333333333336
561,33,30,90,2,9,29,2281.25
583,46,35,111,14,9,29,213.6
547,39,28,91,18,9,51,1241.6
571,38,25,91,4,9,13,3432.0
567,40,32,81,10,9,49,1217.8
547,38,26,92,16,9,25,1513.4
570,40,26,100,14,9,23,162.33333333333334
589,51,36,122,18,9,51,4858.0
584,46,38,100,12,9,57,44.333333333333336
577,46,32,93,12,9,39,866.0
566,39,29,78,4,9,55,1649.8
619,63,46,115,12,9,63,33.0
532,24,18,63,2,9,23,2638.2
572,36,25,95,14,9,65,18.666666666666668
521,14,9,54,4,9,13,21.333333333333332
604,58,42,115,16,9,79,47.666666666666664
565,31,25,87,6,9,33,22.333333333333332
565,30,24,90,4,9,25,5034.333333333333
547,33,22,78,14,9,47,357.25
556,48,33,88,18,9,63,538.6
546,20,13,75,8,9,29,476.2
571,50,35,86,10,9,61,4485.666666666667
545,29,22,66,6,9,39,1790.6
588,48,33,114,14,9,41,568.0
570,34,27,102,10,9,43,326.0
579,41,32,94,2,9,29,1801.6
556,33,22,77,8,9,23,1035.0
589,52,40,106,4,9,31,217.6
602,62,42,123,20,9,53,21.333333333333332
581,41,37,103,4,9,67,2070.2
594,52,37,109,8,9,41,1854.2
562,39,29,87,14,9,65,518.3333333333334
543,35,24,82,12,9,39,26.333333333333332
571,55,41,99,16,9,55,1796.2
572,52,35,105,18,9,57,1679.2
600,54,41,106,14,9,77,16.333333333333332
564,40,31,90,14,9,41,738.0
580,49,36,97,10,9,61,1169.2
602,60,42,116,20,9,59,3509.0
559,34,27,82,4,9,43,1846.4
592,52,36,118,12,9,27,603.6
545,38,26,85,18,9,57,723.6
595,58,39,123,20,9,41,5555.333333333333
571,47,31,107,12,9,33,1290.3333333333333
576,59,40,113,18,9,45,23.333333333333332
567,33,27,94,2,9,47,1901.75
557,36,27,78,10,9,25,20.0
575,52,38,106,16,9,25,1422.6
565,45,34,90,18,9,45,776.6666666666666
570,45,35,87,6,9,33,1229.2
590,53,37,123,18,9,39,20.666666666666668
576,54,35,101,16,9,25,1104.75
538,30,19,67,4,9,13,3225.75
560,48,36,96,14,9,59,461.8
573,36,30,92,2,9,53,23.0
600,46,35,110,6,9,39,20.333333333333332
554,35,26,73,4,9,61,573.75
565,47,32,100,20,9,59,4036.4
578,46,31,101,10,9,25,217.6
572,45,35,90,4,9,25,775.3333333333334
544,33,27,70,4,9,49,1812.4
579,44,32,112,16,9,67,2496.4
590,41,31,105,14,9,53,2657.6666666666665
566,52,33,91,18,9,51,20.0
554,41,32,69,4,9,61,2257.25
561,46,35,89,12,9,63,1542.6
572,43,34,94,14,9,53,29.666666666666668
568,44,33,83,10,9,67,2500.0
561,39,31,100,12,9,27,222.0
567,42,31,100,16,9,25,1796.2
571,25,22,85,2,9,53,5511.8
584,56,42,98,10,9,55,32.333333333333336
577,53,37,89,12,9,63,464.2
589,45,33,100,4,9,19,650.0
581,55,39,104,18,9,39,3876.0
581,54,36,101,14,9,65,267.0
575,43,32,107,18,9,51,1699.6
579,60,41,109,16,9,25,1240.6666666666667
567,36,26,84,10,9,61,361.0
581,53,37,109,16,9,31,2057.3333333333335
537,31,19,66,8,9,23,635.6
580,56,39,109,16,9,37,21.333333333333332
550,32,23,68,4,9,31,1601.0
576,46,34,80,2,9,47,2463.4
549,29,22,76,4,9,55,269.0
559,40,27,84,6,9,15,1815.4
585,46,36,108,8,9,35,224.6
565,37,28,95,8,9,29,23.666666666666668
577,44,33,101,12,9,63,4019.4
558,35,26,77,6,9,15,2919.0
586,41,29,115,18,9,33,280.0
535,24,17,65,8,9,17,2346.75
580,59,40,96,18,9,69,283.75
564,38,33,86,2,9,35,1749.8
540,28,20,68,2,9,23,596.3333333333334
529,33,19,69,16,9,31,36.333333333333336
605,59,42,113,20,9,65,1218.75
575,38,30,93,4,9,55,20.0
580,37,28,92,10,9,49,5630.666666666667
584,57,41,115,20,9,71,1152.6
584,44,32,109,16,9,67,215.2
623,71,51,138,20,9,77,42.666666666666664
602,57,43,123,16,9,61,6597.333333333333
587,44,33,89,4,9,49,278.5
551,37,30,77,6,9,39,1817.0
635,72,54,143,16,9,79,2686.6666666666665
578,44,35,103,6,9,27,300.0
564,55,38,98,14,9,71,5396.25
588,47,35,110,12,9,39,382.2
537,25,18,65,6,9,21,20.666666666666668
596,61,42,124,18,9,63,1830.8
555,39,29,97,16,9,37,232.4
597,57,41,122,18,9,69,53.666666666666664
583,56,41,103,10,9,43,2280.3333333333335
581,49,39,101,6,9,45,596.4
554,39,27,82,8,9,35,20.0
588,50,33,106,12,9,27,3882.6
555,38,29,93,14,9,47,846.6666666666666
558,49,33,95,12,9,45,24.0
568,44,32,109,20,9,77,1242.8
587,54,38,119,16,9,73,5014.333333333333
560,39,26,98,18,9,27,35.666666666666664
585,50,35,100,14,9,23,1690.0
601,62,44,114,18,9,75,831.6
539,33,23,76,16,9,31,690.2
597,61,44,124,20,9,77,38.333333333333336
561,42,30,88,18,9,63,1677.6666666666667
574,49,37,86,8,9,71,22.666666666666668
564,34,29,93,6,9,39,2626.0
578,43,32,86,6,9,69,267.8
549,37,29,81,6,9,15,34.0
575,39,28,102,18,9,45,1656.4
564,48,34,84,12,9,39,1166.0
579,45,32,107,18,9,51,270.75
589,53,37,112,20,9,59,2692.6666666666665
551,31,26,79,2,9,17,947.2
590,55,39,119,16,9,49,20.666666666666668
580,51,39,108,20,9,71,1087.0
552,35,25,77,2,9,17,949.0
574,52,36,98,10,9,43,33.0
598,53,44,116,14,9,77,828.8
564,46,36,94,12,9,69,69.0
573,44,30,101,12,9,51,61.0
563,50,33,86,14,9,65,3243.0
582,42,26,95,10,9,37,27.333333333333332
566,44,29,105,20,9,41,1785.8
566,51,35,100,18,9,27,271.25
567,47,35,87,12,9,63,2277.75
611,55,43,131,20,9,77,2062.4
564,44,37,94,10,9,61,21.333333333333332
567,39,30,82,2,9,59,2567.3333333333335
555,29,22,91,8,9,29,22.666666666666668
564,34,25,84,2,9,47,1915.2
569,31,25,86,8,9,59,1880.8
587,56,40,102,16,9,49,2701.3333333333335
554,41,27,85,20,9,35,52.0
595,50,34,103,12,9,39,1813.2
575,33,27,81,2,9,65,2725.6666666666665
591,66,45,121,20,9,65,271.5
562,40,26,80,6,9,45,2262.25
565,40,32,76,4,9,67,23.333333333333332
518,19,13,57,8,9,23,2268.75
561,30,25,86,4,9,13,2845.0
563,46,31,86,14,9,53,20.333333333333332
573,43,32,93,8,9,47,1938.2
544,35,24,76,2,9,23,1793.3333333333333
574,53,40,105,14,9,41,2989.2
555,40,31,80,2,9,29,19.333333333333332
560,44,35,94,8,9,41,1853.3333333333333
551,36,30,67,4,9,43,277.25
560,49,32,89,20,9,53,1526.2
561,43,30,89,10,9,25,1268.0
554,38,29,84,12,9,75,46.666666666666664
584,49,35,110,14,9,65,1432.6
591,47,35,106,12,9,75,1041.3333333333333
569,45,33,79,2,9,17,4180.333333333333
599,57,40,123,14,9,23,1847.6666666666667
581,35,30,98,2,9,47,728.6
594,54,38,108,16,9,61,269.75
561,34,29,84,4,9,49,1571.8
590,47,37,100,14,9,77,1915.4
581,41,31,97,2,9,41,2909.0
559,34,22,91,20,9,47,216.8
576,45,32,91,10,9,61,288.0
569,46,37,94,8,9,53,1946.8
564,41,28,81,6,9,33,2918.6666666666665
606,49,39,123,10,9,31,217.8
568,43,28,112,20,9,35,605.4
567,35,30,92,2,9,35,22.666666666666668
553,29,23,77,2,9,11,1986.3333333333333
587,57,45,109,12,9,75,297.0
587,68,49,115,18,9,57,1818.6
557,45,31,88,16,9,25,3770.0
546,20,15,75,6,9,15,21.333333333333332
576,43,36,92,2,9,59,2269.0
559,37,27,85,10,9,67,329.0
560,45,29,94,16,9,37,1833.8
583,55,43,109,16,9,43,2289.0
572,40,31,97,14,9,77,31.0
571,52,38,97,10,9,73,2714.6666666666665
573,45,33,95,6,9,57,229.8
547,30,23,67,4,9,43,1560.8
585,47,35,86,4,9,43,41.666666666666664
561,35,27,81,2,9,47,2371.0
561,30,22,91,4,9,19,233.0
564,45,30,99,14,9,23,213.6
602,58,44,124,16,9,43,27.666666666666668
575,51,37,100,14,9,47,1097.6666666666667
588,53,41,95,4,9,67,52.333333333333336
552,36,24,70,6,9,45,223.33333333333334
589,57,38,117,18,9,51,117.0
581,44,35,109,10,9,25,203.66666666666666
604,58,46,126,20,9,83,1109.6666666666667
