num_functions,cyclomatic_complexity,num_loops,num_function_calls,num_memory_allocations,num_pointer_operations,num_exp_math_operations,power_mW
296,22,11,64,16,3,43,3220
335,31,17,93,18,7,81,20
331,22,11,78,2,13,59,23
347,23,13,105,8,17,59,1623
330,23,7,86,10,9,67,414
300,13,7,58,4,3,37,257
335,17,9,92,4,17,61,152
307,10,4,71,4,17,61,2285.5
309,19,10,64,2,9,17,861
321,25,11,98,20,19,59,23
308,18,10,73,8,11,29,1570.5
335,21,9,94,6,17,45,2265
308,22,10,69,14,3,65,256.5
334,29,13,92,16,9,79,23
307,19,12,63,8,3,53,2383
318,22,12,72,6,17,69,21
333,32,19,94,18,9,63,20
299,22,10,56,6,7,21,4078
314,25,8,73,14,7,71,1304.5
308,24,10,63,8,7,41,21
336,26,15,99,12,15,45,1799
330,27,11,87,10,9,37,24
302,28,10,63,14,11,53,23
295,15,9,51,2,3,17,568
316,15,7,87,10,17,49,2039
322,22,7,84,12,13,69,256.5
318,24,12,82,16,7,67,19
306,19,12,62,10,3,73,2282
313,27,16,76,16,7,55,23
308,23,15,61,10,3,67,260
347,23,13,104,6,19,51,850
327,28,11,90,14,13,47,2263
313,33,17,77,18,5,27,266.5
314,15,3,76,2,17,23,256.5
290,19,11,43,4,5,37,2318
314,26,13,82,12,19,27,1552
319,18,5,78,6,17,63,21
333,35,17,85,14,5,47,1466
317,12,7,74,2,11,53,239
336,30,13,98,14,15,47,20
339,34,14,111,20,19,35,37
321,22,10,93,14,17,41,2434
313,32,14,80,20,7,41,260
310,19,7,64,2,11,29,18
320,29,16,85,16,13,49,2197.5
297,19,7,65,12,5,27,25
336,26,16,101,14,11,41,21
294,15,7,59,2,21,17,1605
322,29,10,92,18,19,57,67
335,27,12,88,10,11,67,257
301,24,12,55,10,3,55,24
303,28,17,71,16,15,43,3006
291,16,9,55,6,9,21,434
302,5,2,70,2,21,59,21
300,15,4,59,2,17,41,3548
339,24,10,104,16,11,73,22
304,17,6,72,10,17,55,258
304,21,11,64,10,9,55,892
318,20,9,76,6,7,27,766
321,26,10,80,12,5,39,256
291,21,10,53,14,5,71,255
314,30,12,86,18,15,27,2296
310,17,7,77,8,19,47,24
329,20,8,83,4,9,37,22
313,31,13,74,18,3,51,2242
314,22,7,81,10,19,37,22
312,20,11,80,12,15,51,23
304,10,3,61,2,11,65,432.5
306,19,10,73,6,21,21,2383
306,26,12,74,16,7,31,23
326,17,4,86,6,17,63,20
347,29,16,100,12,11,75,4123
310,29,16,88,20,21,35,1706
312,25,9,68,10,11,61,23
326,25,13,76,8,3,53,1180.5
320,31,13,83,18,3,39,295
298,12,6,52,2,5,53,26
304,18,5,53,4,5,67,295
309,31,19,79,18,17,39,2289
294,14,11,52,2,7,23,22
336,30,15,102,16,21,61,274
318,31,12,81,20,11,83,1777
304,24,12,72,20,5,77,2325.5
301,23,9,61,6,13,15,22
315,10,6,74,4,9,67,22
342,36,18,101,16,15,49,2297
334,29,18,102,18,19,69,304
329,29,15,89,12,13,39,258
295,20,9,51,6,5,33,3593
352,32,18,118,18,21,69,398
324,29,18,95,18,15,39,192
305,20,7,68,10,7,37,1786
331,13,4,88,2,17,65,82
327,34,20,89,20,5,53,30
320,27,9,76,14,7,77,2595
357,32,17,121,14,21,41,2333
299,15,10,55,2,13,47,44
334,23,13,98,8,19,29,23
317,27,15,73,10,13,55,7676
319,24,11,92,16,15,37,41
328,18,6,92,8,19,59,55
314,16,7,68,4,11,67,2309
307,23,7,67,10,15,61,31
293,16,6,65,10,17,37,41
303,16,7,65,10,7,67,523
315,13,6,74,2,11,35,1197
317,21,10,77,4,21,31,36
294,7,2,55,2,7,47,4176
325,26,12,91,16,5,37,3366
310,21,10,80,12,15,33,50
319,30,18,85,18,7,39,33
290,24,8,50,10,5,25,4497
301,14,8,68,6,15,33,1782.5
319,21,9,66,2,7,47,57
317,22,12,73,4,21,49,1154
319,15,7,85,4,17,19,2568.5
327,28,14,95,18,13,57,188
337,30,19,100,18,13,75,272.5
305,22,8,55,6,3,51,2088.5
341,20,9,96,4,13,43,2304.5
316,12,8,78,2,17,41,188
299,12,6,64,2,15,17,40
314,15,9,78,8,11,53,2310.5
301,12,7,59,4,3,43,301
292,22,9,49,10,5,55,7444
294,24,11,59,14,5,35,2346
315,20,7,72,10,7,73,1576.5
337,31,17,103,16,15,37,32
312,13,8,73,4,15,55,3449
328,24,13,92,12,19,63,483
323,12,5,89,6,19,63,274.5
342,31,18,98,16,7,73,47
328,34,20,96,20,17,53,3211
308,21,12,70,12,11,69,786.5
304,24,13,57,8,5,47,36
311,17,6,75,6,11,21,3250
304,31,16,69,18,7,39,39
328,31,15,84,14,13,71,4063
321,13,5,89,8,19,65,1171
285,13,7,46,2,7,11,320
307,15,5,72,2,19,11,271
342,30,19,114,18,21,45,31
335,19,8,96,6,21,57,2712
299,22,8,70,14,13,35,31
310,23,11,72,12,7,45,33
331,31,11,101,18,17,39,2314.5
320,25,15,75,10,7,55,180
301,19,6,54,4,11,55,33
306,15,5,66,4,13,43,1835
330,24,10,90,6,19,27,55
335,24,11,109,16,21,49,5291
299,18,10,60,2,19,17,288.5
310,23,9,88,16,19,25,2643
327,33,13,92,20,11,59,64
303,31,13,68,18,5,33,65
309,25,15,68,12,9,57,4305
302,28,13,68,18,7,51,68
321,26,10,79,10,9,37,293
333,22,8,89,6,13,45,1995
337,34,14,109,20,21,41,261
276,13,7,34,4,5,43,62
323,17,7,86,4,17,25,37
306,17,9,68,4,15,25,1646
293,24,11,72,20,15,41,3259
300,20,8,59,6,15,45,36
325,27,13,74,8,7,59,3878
319,30,11,88,16,21,43,35
331,34,17,96,20,11,53,31
320,18,8,79,8,11,65,3109
316,30,17,84,20,9,53,41
305,18,9,79,12,15,27,35
300,33,14,58,16,3,37,1058
331,25,11,96,14,13,53,4259
319,25,11,76,10,7,43,31
310,15,4,81,6,21,21,33
328,34,16,79,14,3,53,2901
318,29,12,74,14,9,71,1420
311,14,3,73,2,13,17,47
314,25,13,66,8,7,53,4102
338,31,14,101,12,17,21,291
306,13,6,68,2,11,17,272
328,13,7,89,4,17,61,1758
312,14,10,73,4,19,61,201
345,21,11,111,8,21,35,271
295,17,6,65,10,11,25,272.5
291,23,12,60,16,7,43,7288
331,10,6,96,4,17,55,35
299,9,3,67,2,13,11,34
316,19,11,67,2,7,35,3558
317,29,13,69,12,9,75,877
330,32,14,89,14,7,29,139
333,22,10,84,2,15,41,942
307,19,10,68,6,11,27,712
316,8,4,80,2,19,59,31
326,29,11,95,14,19,23,192
335,26,9,100,12,15,33,2948
325,25,11,87,16,7,73,52
300,19,6,54,4,9,43,33
300,31,15,64,18,5,39,9898
320,24,10,75,8,13,59,42
286,13,4,46,4,7,37,276.5
310,22,10,74,6,19,15,1184
312,7,3,80,4,15,49,244
339,29,17,96,14,7,59,156
335,16,10,95,2,21,41,36
320,25,9,83,12,9,33,2419
308,19,8,65,8,11,71,34
284,13,5,52,8,11,41,196
333,29,14,92,12,5,21,4177
317,26,16,73,12,3,51,34
310,10,5,75,2,19,41,272
322,25,12,97,20,21,77,5233
312,26,15,84,18,17,57,2343.5
333,27,13,86,10,5,49,29
304,10,5,64,4,5,49,33
343,27,11,101,12,17,75,2671
317,29,16,76,12,15,51,333.5
335,21,8,86,4,13,61,267
302,17,5,56,4,11,61,2025
297,18,6,56,4,9,19,2106.5
310,32,16,73,18,7,45,349
314,17,6,75,6,11,39,318
310,20,9,71,8,5,23,1237
314,14,11,66,2,9,65,36
326,14,11,89,2,21,35,4996
301,10,5,68,6,11,45,3560
317,24,11,71,8,3,35,34
324,25,13,84,14,7,65,31
337,22,9,96,6,17,39,3512
312,14,2,62,2,3,59,1670.5
302,21,11,71,12,15,39,36
308,14,5,63,4,9,67,1431
326,29,14,88,16,15,73,292
329,34,16,103,20,21,29,232
329,31,14,101,20,13,35,35
324,27,11,83,14,13,77,3217
334,26,12,94,12,17,69,68
309,17,11,66,4,9,37,6673
301,22,9,73,14,11,23,3982
311,21,9,64,6,11,63,35
314,28,16,76,18,7,75,28
307,19,11,69,10,3,37,1780
325,27,13,101,20,13,35,92
318,21,6,74,8,11,65,34
315,24,9,83,14,11,35,36
314,11,2,70,2,9,59,2331.5
352,38,19,116,18,17,33,356
349,33,14,111,16,19,61,39
294,15,7,53,6,7,51,4046
347,28,14,109,10,17,25,42
284,15,5,50,6,9,15,3627
294,13,5,64,8,11,29,1938
339,30,18,101,16,17,73,69
331,31,18,100,18,13,33,27
294,25,11,62,16,9,43,35
305,18,7,66,6,11,33,2466
309,27,10,76,16,15,55,31
339,35,14,103,20,17,71,148
332,36,16,87,18,9,75,4196
325,30,11,88,16,11,49,202
323,18,10,75,2,11,47,37
298,20,13,62,10,7,31,2081
305,15,7,63,6,3,45,45
312,25,9,81,14,17,41,1408
324,23,14,83,12,9,69,1214
312,24,11,71,10,11,49,1532
296,26,15,59,16,5,55,126
312,34,16,76,18,11,39,26
324,27,12,74,10,3,61,4182
316,21,8,67,4,11,55,34
329,24,10,96,14,11,41,28
297,6,2,69,2,19,23,2885
334,23,14,101,8,21,17,4457
342,31,15,91,10,3,43,351
336,35,18,97,16,21,61,28
303,19,12,53,4,3,49,2388
296,16,9,65,10,11,37,1115
313,17,8,81,10,21,67,45
331,20,8,107,14,21,41,2334.5
310,28,14,78,20,9,65,103
309,20,7,60,4,7,49,27
322,26,11,89,18,5,51,2588
345,30,15,99,10,15,55,34
325,19,11,92,10,11,31,28
286,11,5,55,4,15,19,61
323,26,11,90,16,13,55,5142.5
312,18,7,60,2,9,65,531
296,21,8,51,8,3,47,51
303,15,5,68,8,7,35,3125
310,24,14,68,8,7,23,1215
312,29,13,68,12,13,63,95
296,20,5,54,8,3,35,1035
321,28,11,90,16,11,25,1462.5
312,28,11,77,16,3,25,4596
302,29,16,76,20,13,35,27
321,21,14,82,8,9,29,259.5
313,15,8,75,4,19,49,2980
306,20,9,72,14,11,71,5811
312,27,11,77,16,9,49,267
320,31,15,77,16,11,79,265
318,29,14,78,16,3,49,2350
304,24,12,67,16,7,73,58
309,10,3,65,2,3,47,286
319,33,15,83,20,9,59,2067
278,9,4,50,4,15,13,55
345,32,16,112,18,21,63,1274
345,34,17,117,20,21,41,4486
302,16,8,66,2,19,11,2499.5
342,32,14,102,16,17,73,32
300,23,13,69,12,17,33,583
328,22,9,90,10,21,73,8165
324,29,15,89,18,15,75,1335
298,19,9,68,16,5,55,270.5
345,35,18,102,20,3,71,551
320,34,18,85,16,15,25,1302
296,25,15,62,12,15,33,357
325,20,8,77,4,7,43,22
305,11,7,71,2,17,23,2362
299,25,12,63,18,7,81,3091
343,32,13,98,18,3,81,3135
286,11,5,63,8,19,23,27
351,28,16,121,20,19,83,30
281,12,5,46,8,5,47,6652
305,9,3,64,4,7,67,1485.5
339,32,15,104,18,13,51,257
342,34,17,104,16,17,49,577
325,23,10,82,8,5,29,3007.5
334,19,8,99,10,19,67,319.5
318,29,15,71,10,3,31,25
312,24,11,92,20,17,41,2330
300,29,15,54,12,5,51,25
335,23,10,108,18,21,81,1480.5
317,25,14,74,10,3,31,2143
351,31,16,119,20,21,83,855
347,31,16,118,20,21,65,33
300,22,12,56,8,3,35,4141
280,10,5,48,6,11,39,2392.5
324,34,19,85,20,13,83,65
341,32,18,101,16,19,79,273.5
314,21,11,70,4,13,31,3729.5
295,16,6,61,6,15,27,41
348,32,16,113,18,19,69,20
318,24,11,73,12,5,75,425
304,30,17,71,20,5,47,1448
332,34,14,101,18,21,39,191
318,21,14,72,8,3,53,1341
327,20,8,94,12,13,51,4184
351,29,15,105,12,11,69,39
307,28,13,69,12,15,39,1655
334,35,15,92,18,7,57,1985
327,32,15,90,20,11,77,46
327,20,9,90,10,17,67,344.5
345,23,12,113,14,17,59,1041.5
345,25,14,107,12,19,69,2582
305,22,12,83,16,17,25,40
312,25,14,69,12,3,51,45
322,29,15,86,20,5,71,4193
341,20,12,96,6,13,63,813
301,12,5,76,8,15,17,277.5
325,12,6,90,2,19,29,1822
330,24,11,90,14,9,77,44
333,36,16,97,18,19,51,3222
316,23,12,69,6,9,45,52
324,31,17,82,16,13,79,1988
293,23,10,52,8,7,23,58
307,16,8,70,6,5,15,38
335,25,13,89,10,11,73,4351
317,27,12,94,18,21,33,35
341,25,13,112,18,17,69,49
321,23,9,88,14,11,47,1560.5
334,35,18,93,20,3,59,1504
359,33,16,119,16,21,79,296.5
305,10,3,65,2,17,65,36
319,29,10,84,18,15,75,2356
306,28,12,75,18,5,27,1888
313,28,17,86,18,19,45,39
308,16,4,71,2,17,11,4252
308,27,10,82,16,19,25,37
315,23,13,78,14,9,65,35
290,24,13,55,12,9,27,1575
321,10,5,85,4,17,61,41
321,15,9,81,2,21,47,34
310,18,8,76,6,19,27,127
340,35,17,101,16,11,31,6823
362,40,20,125,20,21,59,303.5
331,19,5,92,8,19,71,262
327,25,16,97,14,13,23,4542
327,22,11,89,12,13,69,1600
318,21,12,87,12,15,39,41
315,20,12,76,10,7,49,2174
295,21,7,56,6,13,21,31
296,22,11,69,18,11,57,27
341,13,4,105,4,21,55,495
329,19,8,94,14,9,77,2393.5
297,23,8,65,12,11,21,31
297,16,6,51,2,5,29,35
319,25,10,72,8,15,71,8010
323,15,7,83,4,17,55,43
324,18,6,79,4,13,55,39
294,17,12,51,6,5,45,3452
348,33,16,115,18,15,39,283
317,21,11,66,2,5,29,48
306,24,12,58,8,3,47,1151
326,18,6,91,10,17,67,568
334,28,14,97,14,17,59,45
357,33,18,116,16,19,79,200
346,37,16,115,20,21,41,2374.5
353,30,15,107,12,9,57,26
319,21,11,86,14,15,71,34
349,34,18,110,18,15,69,11453
303,17,5,76,8,21,17,59
310,28,11,78,14,19,35,267.5
313,14,6,70,4,9,55,1130
320,25,11,94,20,9,47,5077
314,30,15,88,20,19,47,273
323,17,11,76,4,9,61,277
351,29,15,120,20,19,83,4234
321,21,9,86,12,15,63,36
317,9,4,92,6,19,27,292
330,25,10,107,18,21,45,2523
316,26,16,80,14,15,59,105
280,8,4,44,4,11,55,36
288,18,10,54,8,9,17,4937
300,24,14,70,14,13,29,1031
307,16,9,70,4,11,13,272.5
340,34,18,99,16,11,49,39
323,25,12,79,12,7,69,3438
323,28,13,95,16,17,25,58
343,25,12,105,8,21,35,32
294,13,8,50,6,3,69,3563
308,27,11,78,18,11,45,34
303,11,8,63,2,13,47,287
313,16,11,69,2,9,29,2121
327,31,17,95,16,21,43,235
332,21,13,97,10,19,55,59
336,31,14,98,16,13,55,5047
331,22,12,96,8,19,29,2376.5
312,31,13,79,20,3,35,639
309,12,6,68,2,7,29,270
317,28,15,88,18,13,39,2395
338,35,15,106,18,21,39,126
315,19,9,77,8,5,23,37
343,27,14,94,8,9,53,712
331,19,11,83,2,19,65,1320
296,10,6,69,4,19,13,245
320,12,4,89,4,17,19,33
300,18,10,61,8,7,41,3529
341,39,20,101,20,3,29,36
314,17,7,71,2,11,23,4779
312,17,10,71,4,19,55,3776
326,20,10,79,2,11,29,70
325,24,13,75,6,5,45,339
290,20,12,48,6,5,21,1673
307,19,9,67,4,15,25,442
318,30,14,92,20,19,47,44
338,27,10,113,18,21,45,276
287,18,5,48,4,11,13,2971
334,25,14,98,8,21,23,1092
330,25,14,85,12,5,69,38
296,26,14,61,14,9,35,3468
330,21,9,105,16,21,61,36
336,27,11,88,10,3,49,3274
329,33,15,92,16,11,31,1806
300,15,9,61,6,7,39,271
341,23,9,107,12,21,63,34
351,31,13,116,20,15,83,38
318,29,14,81,18,13,81,2594
330,19,11,87,4,19,55,280
304,19,11,67,6,11,15,32
331,27,13,103,16,21,43,2255
306,22,9,67,6,19,33,1471
333,32,12,102,18,13,27,280
289,10,6,53,4,13,49,451
335,25,12,80,4,9,61,1366
289,10,4,46,4,5,67,3094.5
322,17,7,73,4,3,55,270.5
312,14,8,67,2,5,35,2365
312,26,13,69,10,11,49,33
324,24,12,95,14,17,35,32
296,10,5,64,6,9,33,2017
304,27,10,63,14,7,59,48
313,19,11,71,2,17,23,30
271,9,4,36,4,7,31,45
312,22,10,75,8,17,35,2931
316,23,15,87,12,17,21,277.5
333,23,9,101,12,21,51,265.5
322,24,15,88,10,19,31,2038
338,34,14,98,18,17,81,5324
324,31,11,85,18,5,57,38
298,14,6,69,8,13,23,984
330,29,12,99,20,19,83,722
322,22,7,83,12,7,57,2963.5
365,35,15,129,20,21,83,45
316,18,8,82,14,9,77,2388
322,24,8,92,12,19,27,43
311,18,9,77,12,13,69,29
312,19,7,62,4,3,49,3064
319,34,16,79,14,11,23,41
343,31,16,97,12,9,51,33
322,33,12,94,20,19,41,1034
310,17,8,75,12,3,51,5873
343,32,14,103,18,9,69,37
284,14,9,48,6,11,39,35
341,37,16,100,20,15,83,2376
335,25,16,99,14,15,65,32
331,26,14,91,14,5,53,43
326,12,5,87,2,19,53,1970.5
333,26,14,100,14,15,41,33
311,11,8,64,2,3,59,70
280,17,5,41,6,3,15,1101
303,13,9,63,4,11,49,975
350,25,14,101,8,11,71,33
317,34,16,87,20,17,41,272
312,32,16,78,20,5,41,8610
323,22,9,86,12,17,75,827.5
327,22,12,87,8,15,47,34
300,30,14,64,16,5,25,3057
325,33,20,95,20,21,59,48
301,28,15,65,16,3,31,118
305,17,8,83,12,19,21,715
345,36,18,117,20,21,29,2538.5
318,24,13,82,16,7,67,3511.5
324,30,14,88,20,7,71,269
328,31,14,94,16,13,31,25
324,21,10,76,6,7,57,35
312,32,14,74,14,17,41,1757
345,37,18,103,16,13,43,173
302,24,14,65,16,3,61,272
301,14,7,63,8,9,65,2412
307,12,9,59,2,5,65,33
329,27,11,98,18,19,75,396
286,17,8,40,4,3,37,947.5
298,10,5,64,6,9,45,889
321,35,17,77,18,5,63,28
315,22,10,77,8,13,29,6881
332,20,12,91,10,11,73,3317
325,25,11,81,10,3,37,114
342,32,16,99,16,11,73,86
357,27,10,121,14,19,65,4087
315,25,14,65,8,5,59,145
326,35,18,80,18,5,75,311.5
329,39,20,93,20,11,29,750
313,23,11,77,14,13,71,1872
318,28,12,84,20,9,77,351.5
304,14,3,62,2,11,35,272
300,15,10,59,6,3,39,4018
331,30,18,103,18,21,45,35
340,24,12,93,4,21,55,4685
328,33,18,87,16,5,37,1992
316,28,12,78,18,3,63,34
337,36,17,100,20,13,59,281.5
314,28,13,80,16,5,25,948
318,28,14,79,16,9,67,2454.5
301,12,5,55,2,3,47,101
299,18,11,61,10,7,55,34
319,34,20,88,20,13,35,2394
341,30,16,106,12,19,21,1202
300,22,9,73,16,19,61,39
305,12,4,66,6,5,51,2257
295,21,9,56,10,3,31,2376
332,33,17,90,18,7,69,4859
326,25,12,86,8,11,17,37
315,14,9,78,4,15,37,2399
304,21,9,67,12,7,51,163
316,18,6,72,4,9,37,303
306,16,5,66,4,9,25,2499.5
288,18,7,52,10,11,55,30
324,20,8,84,4,13,13,35
325,36,16,86,18,5,27,2798
336,31,15,104,20,11,53,195
322,31,13,89,18,15,51,119
318,19,12,78,10,3,49,669
347,27,10,117,14,21,35,1570
351,26,9,114,12,17,51,3979.5
315,32,17,75,14,7,23,278
275,6,3,36,2,7,53,4294
349,34,19,115,20,15,59,33
323,22,11,74,4,9,43,71
313,31,19,77,20,9,71,1727
334,19,5,94,8,17,71,33
311,13,9,66,2,11,59,31
304,26,11,80,20,11,35,268
304,19,5,63,6,7,27,2220
322,23,13,92,14,19,53,268
330,25,9,88,12,5,51,269.5
319,16,10,81,2,17,17,4284
296,18,7,46,2,5,41,5944
314,30,17,72,18,3,75,35
310,20,12,83,12,17,27,2157
323,26,10,87,14,13,53,2386.5
318,22,10,76,4,17,25,34
306,19,10,57,2,3,23,89
307,16,10,68,2,15,17,2134
317,27,15,80,18,7,75,270
354,33,18,119,18,21,69,43
347,38,20,112,20,17,47,4322
310,16,11,71,6,7,33,37
310,14,7,83,10,21,55,34
303,18,9,67,6,21,45,2090
331,22,7,94,8,21,47,6272
327,18,10,93,10,19,67,39
299,17,5,65,4,21,19,480
313,24,11,81,16,9,49,1756
306,17,8,69,4,15,19,33
295,22,14,54,8,5,23,80
319,23,11,96,18,15,39,3868
297,12,7,61,4,5,13,24
315,24,10,77,12,7,39,42
316,17,11,65,4,3,67,6415
305,25,10,61,8,11,41,37
324,20,11,88,8,21,53,74
294,16,4,59,6,9,15,1011
313,26,9,73,16,3,67,2027
330,30,16,101,20,19,65,36
304,26,15,67,12,15,45,280
323,19,10,78,8,3,59,2412
329,36,16,84,18,3,57,32
290,19,7,63,12,19,39,350
306,15,7,60,2,7,41,3133
310,11,5,73,8,7,71,34
304,12,3,66,4,13,49,38
328,24,13,80,6,13,57,4773
347,29,14,101,10,13,55,2569.5
314,11,5,78,4,13,43,269
310,13,8,67,2,11,47,30
314,28,11,82,16,19,55,6562
325,23,14,78,8,11,71,1265
365,36,16,125,18,19,75,37
326,26,13,87,12,19,69,1304.5
336,33,20,109,20,19,35,91
331,24,14,98,10,21,31,168
311,20,11,82,14,13,47,39
336,22,10,99,8,17,35,2403.5
325,19,6,88,6,15,27,32
296,15,10,51,2,11,47,2799
302,24,10,67,16,7,61,2619.5
327,22,11,89,12,11,63,1733.5
321,26,15,88,14,9,23,270.5
321,17,10,80,6,11,51,6693
331,40,19,83,20,5,77,1277
296,10,6,67,4,19,25,136
271,16,8,37,10,3,31,60
328,30,15,88,10,17,25,3248
314,24,14,75,10,5,19,103
304,22,7,70,12,9,33,69
301,17,10,65,8,3,17,2280
314,24,10,92,16,21,25,33
347,25,12,104,4,17,13,820
296,22,14,63,12,13,39,1025.5
350,27,13,103,6,19,51,669
327,30,13,93,12,21,21,273
351,29,18,113,16,15,73,3354
305,23,13,67,10,5,19,3433
304,20,12,74,10,19,31,34
313,13,10,70,2,15,59,41
332,20,9,89,6,15,57,4134
302,14,2,62,2,7,11,1671
342,31,16,104,18,13,75,32
298,19,13,56,6,3,21,1047
298,16,9,64,4,21,25,885
304,31,17,66,18,3,45,2827
342,34,17,107,16,21,43,39
333,25,14,95,12,19,69,3164
326,21,6,92,8,17,23,35
306,27,13,79,20,9,41,1212
314,16,10,70,4,7,43,4107
318,23,10,75,12,7,75,40
332,35,19,94,18,15,57,32
313,30,13,81,20,9,53,1753
298,18,10,60,10,5,49,2752
303,18,5,70,6,21,27,40
300,18,9,49,2,7,53,274.5
308,30,15,72,20,5,65,3405
317,22,11,68,6,9,63,3119
298,29,16,67,20,3,35,267.5
328,18,12,84,4,11,43,2500
302,13,7,60,6,5,63,94
327,27,13,86,10,11,31,1294
343,30,15,113,20,19,71,585.5
333,30,16,97,12,17,21,2422.5
320,21,10,73,6,9,57,45
319,25,9,76,10,11,55,35
293,16,9,47,6,3,63,4490
285,16,8,47,6,5,21,35
292,14,7,57,8,9,47,32
346,32,16,106,14,19,59,1543.5
304,11,6,74,6,9,15,3444
330,19,6,89,6,19,63,291
308,24,9,75,14,13,47,84
289,23,15,53,12,3,21,1731
325,16,4,83,2,17,41,3423
341,31,15,104,18,17,81,35
317,33,14,77,16,13,55,2428.5
340,34,19,113,20,21,35,65
314,24,13,77,12,13,51,34
295,19,8,66,12,9,21,1354.5
296,18,8,44,2,3,47,2420.5
320,28,18,84,16,7,43,33
322,25,15,90,16,17,67,118
318,18,5,78,6,17,57,8714
288,15,7,63,12,11,27,124
347,28,13,115,12,21,21,297.5
313,31,11,86,18,19,27,2266.5
339,16,9,95,4,15,67,1576
325,25,13,75,10,3,73,183
307,19,12,73,10,11,37,1562
290,19,11,52,10,5,43,647
310,18,5,71,4,19,37,898.5
330,24,10,92,10,21,61,319.5
315,20,9,90,16,13,43,2879.5
321,33,15,90,20,9,29,1860.75
356,33,19,124,20,21,71,8683
309,19,9,76,10,15,43,27
305,20,9,81,14,17,29,274.5
344,36,17,102,18,9,57,2353
286,19,9,47,8,3,23,30
301,24,10,68,18,9,75,392.5
343,29,12,102,14,17,77,779.5
307,15,11,61,2,11,53,1785
305,22,9,76,12,19,33,260.5
313,16,11,77,2,21,17,408
320,34,13,89,20,15,41,2402.5
314,21,12,78,8,15,29,24
312,31,13,73,18,7,63,22
322,26,15,89,14,11,29,6641
317,28,14,79,12,13,33,79
322,30,17,89,20,15,77,303.5
322,29,13,89,20,15,83,398
309,18,5,63,8,3,71,4895.5
299,17,10,53,4,3,37,52
340,23,11,96,6,21,63,272
292,18,7,56,12,5,57,297
312,24,10,82,18,15,75,1598
310,27,12,70,14,5,47,741.5
294,31,17,54,16,3,37,300
320,19,12,78,4,13,31,3488
296,27,13,70,20,11,41,31
331,34,18,91,18,5,45,172
293,19,7,56,10,7,43,1494
285,15,9,47,8,7,53,402
344,24,13,109,12,21,63,112
315,9,4,78,2,15,47,5914.5
340,31,12,98,18,7,81,3745
318,15,5,73,2,13,53,256
311,24,15,79,14,9,29,227
333,25,12,88,4,15,19,4263.5
322,25,11,90,18,13,75,172
316,12,4,89,6,21,27,276
320,30,15,82,16,7,43,532
304,14,5,66,8,9,65,1927
316,26,12,84,16,17,61,531
332,29,11,100,14,17,23,259
345,38,18,108,18,19,45,4215
305,18,11,69,10,9,49,24
314,26,13,79,18,7,69,4278.5
304,28,14,71,18,5,39,2437
326,39,19,84,20,9,59,2921
345,32,15,108,20,7,65,271.5
304,8,4,65,2,15,65,3632.5
317,30,14,70,12,3,45,3857
327,26,13,93,18,9,69,89
324,21,9,79,2,13,17,282.5
316,18,6,79,4,15,13,2289
306,25,13,84,20,11,29,189
335,13,8,96,2,21,53,36
308,29,15,82,18,21,39,141
317,22,10,90,16,13,43,2087
279,14,6,41,4,9,25,3229
337,29,12,102,18,17,81,280
337,23,7,95,10,9,55,2060
295,20,8,48,4,3,25,74
288,21,7,47,6,9,21,2407
307,28,15,76,14,17,23,1156
288,9,3,45,2,7,59,764
319,33,17,82,16,11,31,272.5
340,29,13,93,10,17,73,969.5
328,26,12,88,14,3,47,4515
345,30,16,105,12,11,27,1362.5
316,26,11,82,10,19,19,22
339,41,20,104,20,19,35,2260
315,33,15,67,14,3,53,3639
324,28,13,92,18,7,39,894
298,28,13,66,18,3,27,122
334,14,7,99,6,19,57,3686
321,23,12,73,4,11,37,4871
342,30,17,103,16,11,61,370.5
326,26,9,98,16,21,49,420
313,29,15,72,12,7,27,2572.5
304,21,10,75,16,13,61,4885.5
296,8,3,68,2,19,11,151
327,23,9,91,10,15,37,1638.5
291,12,5,52,6,3,45,2514
344,35,20,111,20,21,65,1665
312,20,8,76,12,15,75,141
326,29,13,88,12,17,39,3000
310,24,12,71,8,15,29,43
282,7,2,50,2,13,23,275.5
319,22,13,83,8,21,41,4141
339,22,10,107,16,15,79,2337.5
322,25,11,96,18,17,51,284.5
328,41,20,91,20,17,41,268
324,30,10,82,18,3,75,8445
304,29,12,69,18,3,39,71
331,25,10,95,12,17,51,268
301,7,4,61,2,11,65,1689
310,15,3,65,2,11,47,6604
319,18,9,80,4,19,37,272
329,31,17,90,14,9,29,260
338,27,10,104,12,19,33,822
315,23,11,75,12,11,69,5788
293,23,15,54,10,5,25,387.5
319,19,8,71,4,11,61,372.5
325,30,14,87,10,19,19,2443.5
292,13,6,49,4,9,61,3814.5
300,26,16,65,14,5,23,416.5
319,25,12,84,10,19,31,133
322,38,20,78,20,9,77,2533.5
323,31,12,95,20,11,29,1223
298,12,7,50,2,3,59,440
309,22,10,61,4,3,19,1580
321,23,12,85,12,19,69,2686
312,15,6,84,8,19,29,409
299,12,8,67,4,15,19,479
325,27,12,95,14,19,29,2312
333,25,15,103,16,19,61,2114
335,37,20,94,20,5,53,381.5
306,23,9,67,10,3,19,4138.5
322,23,10,91,10,21,25,2750
315,24,11,88,20,13,71,1106
325,18,8,87,8,13,53,397.5
332,28,13,111,20,19,29,5078.5
327,30,13,87,16,9,61,2738.5
286,28,13,49,14,5,23,386
